playerName,playerPrice,playerPos,playerClub,playerImg
K. Mainoo,4.5,MID,MUN,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
Emir Bars,4.5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250166991.jpg?v=4.02
E. Mbappe,4.5,MID,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189110.jpg?v=4.02
Fábio Cardoso,4.5,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250054426.jpg?v=4.02
S. Lammens,4.5,GK,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250118908.jpg?v=4.02
C. Pahud,4.5,MID,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250165133.jpg?v=4.02
S. Welsh,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250101698.jpg?v=4.02
E. Bitshiabu,4.5,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153851.jpg?v=4.02
C. Chaiwa,4.5,MID,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250174331.jpg?v=4.02
N. Paz,4.5,MID,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153621.jpg?v=4.02
João Gonçalves,4.5,MID,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250165397.jpg?v=4.02
João Victor,4.5,DEF,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250174837.jpg?v=4.02
G. Zechiel,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250178067.jpg?v=4.02
Diego Rodrigues,4.5,MID,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250170964.jpg?v=4.02
D. Muñoz,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164602.jpg?v=4.02
D. Peretz,4.5,GK,BAY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250105664.jpg?v=4.02
A. Forson,4.5,MID,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250182368.jpg?v=4.02
Simon Schierack,4.5,MID,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153443.jpg?v=4.02
C. Carter-Vickers,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250094540.jpg?v=4.02
L. Dehl,4.5,MID,UBE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250161587.jpg?v=4.02
D. Gilbert,4.5,MID,PSV,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
A. Sliti,4.5,FWD,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250180110.jpg?v=4.02
M. Smits,4.5,MID,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188419.jpg?v=4.02
M. Horemans,4.5,MID,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188421.jpg?v=4.02
S. Guerrero,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189163.jpg?v=4.02
I. Houben,4.5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139065.jpg?v=4.02
Z. Sneijer,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189184.jpg?v=4.02
A. Meyer,4.5,GK,DOR,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
Bernardo Folha,4.5,MID,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135929.jpg?v=4.02
J. Olasagasti,4.5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147530.jpg?v=4.02
A. Obispo,4.5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250088117.jpg?v=4.02
F. Ulutas,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189188.jpg?v=4.02
Efe Akman,4.5,MID,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171621.jpg?v=4.02
S. Sambo,4.5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250106755.jpg?v=4.02
J. Gorrotxategi,4.5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250177915.jpg?v=4.02
N. Phillips,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/150515920.jpg?v=4.02
L. Klostermann,4.5,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250058260.jpg?v=4.02
Serdar Saatçı,4.5,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250145827.jpg?v=4.02
P. Gollini,4.5,GK,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250058930.jpg?v=4.02
T. Livramento,4.5,DEF,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250117508.jpg?v=4.02
Cédric,4.5,DEF,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1907940.jpg?v=4.02
Iñigo Martínez,4.5,DEF,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250040471.jpg?v=4.02
D. Sanchez,4.5,DEF,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250099374.jpg?v=4.02
Gonzalo,4.5,FWD,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164226.jpg?v=4.02
L. Hall,4.5,DEF,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139204.jpg?v=4.02
C. Ndour,4.5,MID,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139232.jpg?v=4.02
M. Mitrovic,4.5,MID,ANT,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
T. Nianzou,4.5,DEF,SEV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250118959.jpg?v=4.02
D. Soumare,4.5,MID,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187790.jpg?v=4.02
A. Zanoli,4.5,DEF,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250124296.jpg?v=4.02
A. Milambo,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159544.jpg?v=4.02
Tiago Sá,4.5,GK,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250054578.jpg?v=4.02
J. Plug,4.5,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189189.jpg?v=4.02
Altay Bayındır,4.5,GK,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250107375.jpg?v=4.02
N. Boilesen,4.5,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1905874.jpg?v=4.02
A. Rais,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189190.jpg?v=4.02
W. Clem,4.5,MID,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169615.jpg?v=4.02
N. Sahsah,4.5,MID,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250167071.jpg?v=4.02
A. Ralston,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250096737.jpg?v=4.02
N. Milunović,4.5,DEF,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250001842.jpg?v=4.02
Aitor Gismera,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135497.jpg?v=4.02
N. Courtens,4.5,MID,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250172224.jpg?v=4.02
N. Casale,4.5,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250138626.jpg?v=4.02
Hamza Akman,4.5,MID,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139339.jpg?v=4.02
D. Rambocus,4.5,MID,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189186.jpg?v=4.02
A. Elustondo,4.5,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250074621.jpg?v=4.02
U. Kabic,4.5,FWD,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187130.jpg?v=4.02
F. Sylla,4.5,MID,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250181126.jpg?v=4.02
H. Maguire,4.5,DEF,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250075007.jpg?v=4.02
S. Coulibaly,4.5,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135672.jpg?v=4.02
A. Hlushchenko,4.5,MID,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154361.jpg?v=4.02
A. Zaânan,4.5,MID,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188424.jpg?v=4.02
A. Maksimovic,4.5,FWD,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250177722.jpg?v=4.02
M. Kleijn,4.5,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159543.jpg?v=4.02
W. Osawe,4.5,MID,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176270.jpg?v=4.02
F. Lustenberger,4.5,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1905562.jpg?v=4.02
A. Niño,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154054.jpg?v=4.02
M. Tanlongo,4.5,MID,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250182333.jpg?v=4.02
S. Van Persie,4.5,FWD,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250183765.jpg?v=4.02
A. Lunin,4.5,GK,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250089824.jpg?v=4.02
A. Lebarbier,4.5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187655.jpg?v=4.02
L. Johanns,4.5,MID,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176274.jpg?v=4.02
B. Engels,4.5,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250043858.jpg?v=4.02
M. Dúbravka,4.5,GK,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1904029.jpg?v=4.02
S. Ortega,4.5,GK,MCI,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250028705.jpg?v=4.02
C. Trimmel,4.5,DEF,UBE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250010552.jpg?v=4.02
F. Gattoni,4.5,DEF,SEV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250186151.jpg?v=4.02
K. Toirov,4.5,MID,SHK,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
T. Malacia,4.5,DEF,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250091161.jpg?v=4.02
C. Caden,4.5,MID,RBL,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
M. Lotka,4.5,GK,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250109378.jpg?v=4.02
E. Maluvunu,4.5,MID,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250165118.jpg?v=4.02
Y. Bisseck,4.5,DEF,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250116951.jpg?v=4.02
J. Magunacelaya,4.5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250163316.jpg?v=4.02
Paulo Oliveira,4.5,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250024341.jpg?v=4.02
Baran Aksaka,4.5,MID,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250177200.jpg?v=4.02
A. Ulmer,4.5,DEF,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/101177.jpg?v=4.02
L. Blum,4.5,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250124169.jpg?v=4.02
Gustaf Lagerbielke,4.5,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250110983.jpg?v=4.02
A. Pedrosa,4,DEF,SEV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250132179.jpg?v=4.02
A. Amenda,4,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135303.jpg?v=4.02
D. Riznyk,4,GK,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250121017.jpg?v=4.02
Patric,4,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250065837.jpg?v=4.02
A. Remiro,4,GK,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250066244.jpg?v=4.02
David Carmo,4,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250117455.jpg?v=4.02
S. Lemkin,4,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169127.jpg?v=4.02
Nasser Djiga,4,DEF,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250158476.jpg?v=4.02
J. Pacheco,4,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250118766.jpg?v=4.02
M. Degenek,4,DEF,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250056008.jpg?v=4.02
I. Azarov,4,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250108031.jpg?v=4.02
Á. Odriozola,4,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250064469.jpg?v=4.02
C. Lenz,4,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250055958.jpg?v=4.02
D. Chygrynskiy,4,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/68335.jpg?v=4.02
Milan Hokke,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159542.jpg?v=4.02
B. Sarr,4,DEF,BAY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250086985.jpg?v=4.02
N. Devalckeneer,4,GK,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250174538.jpg?v=4.02
E. Astigarraga,4,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187305.jpg?v=4.02
K. Nedeljkovic,4,DEF,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164008.jpg?v=4.02
L. Semic,4,DEF,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250134648.jpg?v=4.02
E. Audero,4,GK,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250058117.jpg?v=4.02
Kazimcan Karatas,4,DEF,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169222.jpg?v=4.02
Diogo Fonseca,4,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250165396.jpg?v=4.02
Y. Gil Y Muinos,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187775.jpg?v=4.02
Mario Martín,4,MID,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250168870.jpg?v=4.02
L. Karius,4,GK,NEW,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250014327.jpg?v=4.02
Mario Gila,4,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250125051.jpg?v=4.02
Z. Van Den Bosch,4,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147496.jpg?v=4.02
Unai Marrero,4,GK,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154323.jpg?v=4.02
A. Pastor,4,GK,SEV,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
L. Horníček,4,GK,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250127047.jpg?v=4.02
Tomás Marques,4,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187852.jpg?v=4.02
D. Dessoleil,4,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250084885.jpg?v=4.02
M. Jimenez,4,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250128443.jpg?v=4.02
S. Crnovrsanin,4,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135305.jpg?v=4.02
Ali Turap Bülbül,4,DEF,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250166989.jpg?v=4.02
T. Sander,4,GK,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250167073.jpg?v=4.02
T. Smolenaars,4,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187771.jpg?v=4.02
Miguel Vilela,4,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139022.jpg?v=4.02
K. Corbanie,4,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188224.jpg?v=4.02
R. Tytens,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250182164.jpg?v=4.02
J. Martín,4,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250179704.jpg?v=4.02
N. Contini,4,GK,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250064393.jpg?v=4.02
M. Keller,4,GK,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250138250.jpg?v=4.02
K. Peersman,4,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250148143.jpg?v=4.02
T. Murith,4,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250165126.jpg?v=4.02
M. Berger,4,GK,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250178085.jpg?v=4.02
Y. Stein,4,GK,UBE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250161602.jpg?v=4.02
A. Bernabei,4,DEF,CEL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250173900.jpg?v=4.02
F. González,4,GK,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176532.jpg?v=4.02
T. Puzankov,4,GK,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250130270.jpg?v=4.02
S. Esquivel,4,GK,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164595.jpg?v=4.02
J. Krumrey,4,GK,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139013.jpg?v=4.02
D. Von Ballmoos,4,GK,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250052744.jpg?v=4.02
H. Blank,4,DEF,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154302.jpg?v=4.02
Atakan Ordu,4,GK,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250177190.jpg?v=4.02
Iñaki Peña,4,GK,BAR,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
Emin Bayram,4,DEF,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250129569.jpg?v=4.02
André Gomes,4,GK,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164989.jpg?v=4.02
A. Schwolow,4,GK,UBE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250028212.jpg?v=4.02
S. Reguilón,4,DEF,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250076708.jpg?v=4.02
Samuel Soares,4,GK,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250117408.jpg?v=4.02
E. Van De Blaak,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250174752.jpg?v=4.02
Nikola Vasiljevic,4,GK,ZVE,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250123457.jpg?v=4.02
L. Gardenier,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250182476.jpg?v=4.02
B. Waterman,4,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/52563.jpg?v=4.02
E. Geerts,4,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250170822.jpg?v=4.02
P. Ankersen,4,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250020385.jpg?v=4.02
D. Piñeiro,4,GK,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153622.jpg?v=4.02
Alvaro Carrillo,4,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250126911.jpg?v=4.02
Lino Sousa,4,GK,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250182365.jpg?v=4.02
Chissumba,4,DEF,BRA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187854.jpg?v=4.02
S. Elmazhad,4,DEF,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188422.jpg?v=4.02
D. Guindo,4,DEF,SAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250161142.jpg?v=4.02
S. Carson,4,GK,MCI,https://img.uefa.com/imgml/TP/players/1/2024/75x75/69178.jpg?v=4.02
Gonçalo Ribeiro,4,GK,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169106.jpg?v=4.02
T. Buchmann,4,DEF,BAY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153538.jpg?v=4.02
L. Kokubo,4,GK,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250128320.jpg?v=4.02
J. Candelaria,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139059.jpg?v=4.02
Jankat Yilmaz,4,GK,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139356.jpg?v=4.02
J. Díaz,4,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171664.jpg?v=4.02
T. Köhler,4,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250165759.jpg?v=4.02
L. Hennig,4,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176276.jpg?v=4.02
R. Di Gennaro,4,GK,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250017814.jpg?v=4.02
L. Zbinden,4,GK,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250124196.jpg?v=4.02
T. Meyer,4,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153438.jpg?v=4.02
Alejandro Iturbe,4,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250123714.jpg?v=4.02
A. Mirante,4,GK,MIL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/63838.jpg?v=4.02
Marvel,4,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164223.jpg?v=4.02
T. Heaton,4,GK,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/69582.jpg?v=4.02
H. Idasiak,4,GK,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250124307.jpg?v=4.02
D. Murray,4,DEF,CEL,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
Danylo Udod,4,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250134780.jpg?v=4.02
E. Kozik,4,DEF,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250130264.jpg?v=4.02
S. Ostrzinski,4,GK,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153408.jpg?v=4.02
K. Lamprou,4,GK,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1907817.jpg?v=4.02
A. Letellier,4,GK,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250025058.jpg?v=4.02
A. Rudko,4,GK,SHK,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250020857.jpg?v=4.02
A. Fraga,4,GK,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250136441.jpg?v=4.02
Antonio Gomis,4,GK,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135499.jpg?v=4.02
A. Papadopoulos,4,DEF,DOR,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4
S. Henchoz,4,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250165119.jpg?v=4.02
R. El Meliani,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187776.jpg?v=4.02
G. Ayesa,4,GK,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147522.jpg?v=4.02
Sergio Mestre,4,GK,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154301.jpg?v=4.02
Muhlis Dağaşan,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250178661.jpg?v=4.02
Günay Güvenç,4,GK,GAL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250073722.jpg?v=4.02
P. Cubarsí,4,DEF,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176453.jpg?v=4.02
R. Aguilar,4,DEF,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250061132.jpg?v=4.02
A. Khusanov,4,DEF,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187698.jpg?v=4.02
B. Rovers,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171167.jpg?v=4.02
Tomás Araújo,4,DEF,BEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250117410.jpg?v=4.02
R. Van De Riet,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250180108.jpg?v=4.02
M. Lopez,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250122937.jpg?v=4.02
Matéo Husselin,4,GK,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189192.jpg?v=4.02
J. Drommel,4,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250081931.jpg?v=4.02
S. Ringeling,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189185.jpg?v=4.02
M. Van Gils,4,GK,ANT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154600.jpg?v=4.02
Sem Valk,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159547.jpg?v=4.02
J. Boñar,4,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154300.jpg?v=4.02
J. Evans,4,DEF,MUN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/98171.jpg?v=4.02
F. Oppegård,4,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250127024.jpg?v=4.02
Rafel Obrador,4,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139254.jpg?v=4.02
D. Kochen,4,GK,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169576.jpg?v=4.02
V. Tobias,4,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176491.jpg?v=4.02
Y. Pandor,4,GK,LEN,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250186124.jpg?v=4.02
L. Cañizares,4,GK,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250126910.jpg?v=4.02
L. De Blok,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250159538.jpg?v=4.02
M. Seiler,4,DEF,YB,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176188.jpg?v=4.02
N. Schiks,4,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250148144.jpg?v=4.02
U. González,4,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147526.jpg?v=4.02
B. Otte,4,DEF,FEY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189187.jpg?v=4.02
